Geno	Mean_Temp	Diurinal_Range	Isothermality	Temp_Seasonality	Max_Temp	Min_Temp	Temp_Range	Temp_Wettest_Quarter	Temp_Driest_Quarter	Temp_Warmest_Quarter	Temp_Coldest_Quarter	Precipitation	Precip._Wettest_Month	Precip._Driest_Month	Precip_Seasonality	Precip_Wettest_Quarter	Precip_Driest_Quarter	Precip_Warmest_Quarter	Precip_Coldest_Quarter	Full_class
BESC-1064	9.54650020599365	16.139667510986303	47.8637809753418	657.9405517578119	29.8199996948242	-3.8999998569488503	33.720001220703104	2.5320000648498504	17.9873332977295	17.9873332977295	2.11266684532166	723.0	124.0	8.0	70.1302642822266	353.0	43.0	43.0	333.0	farSouth
BESC-1065	9.54650020599365	16.139667510986303	47.8637809753418	657.9405517578119	29.8199996948242	-3.8999998569488503	33.720001220703104	2.5320000648498504	17.9873332977295	17.9873332977295	2.11266684532166	723.0	124.0	8.0	70.1302642822266	353.0	43.0	43.0	333.0	farSouth
BESC-1066	9.54650020599365	16.139667510986303	47.8637809753418	657.9405517578119	29.8199996948242	-3.8999998569488503	33.720001220703104	2.5320000648498504	17.9873332977295	17.9873332977295	2.11266684532166	723.0	124.0	8.0	70.1302642822266	353.0	43.0	43.0	333.0	farSouth
BESC-1067	9.2098331451416	16.0503330230713	47.4581108093262	661.806091308594	29.492000579834	-4.32800006866455	33.8199996948242	2.17733335494995	17.695999145507802	17.695999145507802	1.7120000123977699	764.0	129.0	9.0	69.8957061767578	370.0	46.0	46.0	352.0	farSouth
BESC-1068	9.2098331451416	16.0503330230713	47.4581108093262	661.806091308594	29.492000579834	-4.32800006866455	33.8199996948242	2.17733335494995	17.695999145507802	17.695999145507802	1.7120000123977699	764.0	129.0	9.0	69.8957061767578	370.0	46.0	46.0	352.0	farSouth
BESC-1069	8.904500007629391	15.2496671676636	46.898963928222706	651.4266357421881	28.496000289917003	-4.019999980926509	32.515998840331996	2.1326665878295903	17.2193336486816	17.2193336486816	1.5013334751129197	846.0	139.0	9.0	70.84336853027341	401.0	46.0	46.0	388.0	farSouth
BESC-107	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.260000228881804	0.755999982357025	24.503999710082997	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396.0	219.0	26.0	59.355411529540994	636.0	116.0	123.0	583.0	Columbia
BESC-1070	9.34233379364014	15.3013334274292	47.150665283203104	649.897644042969	28.931999206543	-3.5199999809265097	32.451999664306605	2.5426666736602797	17.490667343139602	17.6340007781982	1.99066662788391	861.0	143.0	8.0	71.89488220214841	412.0	45.0	46.0	399.0	farSouth
BESC-1071	9.8978328704834	15.4143333435059	47.4287185668945	649.089172363281	29.507999420166	-2.99200010299683	32.5	3.04133343696594	18.0233325958252	18.118000030517603	2.48066663742065	848.0	142.0	8.0	72.71490478515621	410.0	44.0	46.0	394.0	farSouth
BESC-1072	9.8978328704834	15.4143333435059	47.4287185668945	649.089172363281	29.507999420166	-2.99200010299683	32.5	3.04133343696594	18.0233325958252	18.118000030517603	2.48066663742065	848.0	142.0	8.0	72.71490478515621	410.0	44.0	46.0	394.0	farSouth
BESC-1073	10.048999786377	15.4759998321533	47.292507171630895	652.213439941406	29.7719993591309	-2.95199990272522	32.7239990234375	3.1453332901001	18.21266746521	18.322666168212898	2.6180000305175803	900.0	150.0	8.0	73.22352600097659	433.0	44.0	47.0	418.0	farSouth
BESC-1074	10.866833686828599	15.6416664123535	46.6803970336914	671.371643066406	30.9879989624023	-2.5199999809265097	33.507999420166	3.6353332996368395	19.260665893554698	19.3120002746582	3.1360001564025897	898.0	156.0	7.0	75.49501037597659	442.0	40.0	45.0	428.0	farSouth
BESC-1075	9.7636661529541	16.5919990539551	46.8330154418945	687.6459350585941	30.3799991607666	-5.0479998588562	35.42799758911129	2.2413334846496604	18.4179992675781	18.4179992675781	1.74000012874603	935.0	152.0	5.0	70.5182189941406	440.0	44.0	44.0	425.0	farSouth
BESC-1076	9.7636661529541	16.5919990539551	46.8330154418945	687.6459350585941	30.3799991607666	-5.0479998588562	35.42799758911129	2.2413334846496604	18.4179992675781	18.4179992675781	1.74000012874603	935.0	152.0	5.0	70.5182189941406	440.0	44.0	44.0	425.0	farSouth
BESC-1077	10.811499595642099	17.8190002441406	47.7772445678711	711.3131713867191	32.391998291015604	-4.90399980545044	37.2959976196289	2.8473334312439	19.7026653289795	19.7026653289795	2.40533328056335	634.0	101.0	4.0	65.6890869140625	288.0	37.0	37.0	280.0	farSouth
BESC-1078	10.3281669616699	17.91233253479	48.151432037353494	703.7880859375	31.8400001525879	-5.3600001335144	37.2000007629395	2.45333337783813	19.131999969482397	19.131999969482397	2.0320000648498504	628.0	98.0	4.0	64.58840179443361	283.0	38.0	38.0	273.0	farSouth
BESC-1079	9.856499671936039	17.122333526611303	47.398773193359396	695.1366577148441	30.923999786377	-5.199999809265139	36.1240005493164	2.1933331489563	18.5893325805664	18.5893325805664	1.73266673088074	732.0	115.0	5.0	66.0377731323242	334.0	42.0	42.0	321.0	farSouth
BESC-108	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.260000228881804	0.755999982357025	24.503999710082997	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396.0	219.0	26.0	59.355411529540994	636.0	116.0	123.0	583.0	Columbia
BESC-1080	10.1853332519531	17.4426670074463	47.8038444519043	697.2455444335941	31.412000656127898	-5.07599973678589	36.487998962402294	2.46266651153564	18.9253330230713	18.9253330230713	2.03999996185303	666.0	104.0	4.0	65.155387878418	301.0	39.0	39.0	291.0	farSouth
BESC-1081	10.1853332519531	17.4426670074463	47.8038444519043	697.2455444335941	31.412000656127898	-5.07599973678589	36.487998962402294	2.46266651153564	18.9253330230713	18.9253330230713	2.03999996185303	666.0	104.0	4.0	65.155387878418	301.0	39.0	39.0	291.0	farSouth
BESC-1082	9.593000411987301	16.910667419433597	47.598140716552706	682.530822753906	30.4519996643066	-5.0760002136230495	35.5279998779297	2.1733334064483603	18.1873340606689	18.1873340606689	1.71000003814697	767.0	119.0	5.0	65.3863983154297	347.0	44.0	44.0	334.0	farSouth
BESC-1083	9.99600028991699	17.278667449951197	47.6363754272461	697.9946899414059	31.172000885009798	-5.09999990463257	36.271999359130895	2.31333351135254	18.766666412353498	18.766666412353498	1.86000001430511	714.0	113.0	5.0	65.94455718994139	325.0	41.0	41.0	314.0	farSouth
BESC-1084	8.417666435241701	16.2980003356934	47.344875335693395	669.8314208984381	28.864000320434602	-5.55999994277954	34.423999786377	1.41000008583069	16.9080009460449	16.9080009460449	0.8553332686424259	848.0	132.0	7.0	64.94631958007811	382.0	51.0	51.0	366.0	farSouth
BESC-1085	8.417666435241701	16.2980003356934	47.344875335693395	669.8314208984381	28.864000320434602	-5.55999994277954	34.423999786377	1.41000008583069	16.9080009460449	16.9080009460449	0.8553332686424259	848.0	132.0	7.0	64.94631958007811	382.0	51.0	51.0	366.0	farSouth
BESC-1086	7.96816682815552	15.997666358947802	47.3696136474609	658.4779052734381	28.068000793457	-5.7039999961853	33.771999359130895	1.1953333616256698	16.3166675567627	16.3166675567627	0.549999952316284	929.0	143.0	8.0	65.17108154296879	416.0	55.0	55.0	399.0	farSouth
BESC-1087	7.96816682815552	15.997666358947802	47.3696136474609	658.4779052734381	28.068000793457	-5.7039999961853	33.771999359130895	1.1953333616256698	16.3166675567627	16.3166675567627	0.549999952316284	929.0	143.0	8.0	65.17108154296879	416.0	55.0	55.0	399.0	farSouth
BESC-1088	7.96816682815552	15.997666358947802	47.3696136474609	658.4779052734381	28.068000793457	-5.7039999961853	33.771999359130895	1.1953333616256698	16.3166675567627	16.3166675567627	0.549999952316284	929.0	143.0	8.0	65.17108154296879	416.0	55.0	55.0	399.0	farSouth
BESC-1089	9.4355001449585	16.6030006408691	49.5552787780762	633.919189453125	29.42799949646	-4.07599973678589	33.503997802734396	2.84933352470398	17.448665618896502	17.448665618896502	2.34933352470398	1206.0	192.0	7.0	70.8693771362305	556.0	52.0	52.0	535.0	farSouth
BESC-109	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.260000228881804	0.755999982357025	24.503999710082997	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396.0	219.0	26.0	59.355411529540994	636.0	116.0	123.0	583.0	Columbia
BESC-1090	10.389333724975598	15.703332901001	48.2941703796387	637.452575683594	30.280000686645497	-2.2360000610351602	32.515998840331996	3.7693333625793497	18.4253330230713	18.6386661529541	3.38800001144409	1086.0	186.0	6.0	78.379508972168	537.0	40.0	50.0	521.0	farSouth
BESC-1091	12.0334997177124	16.605667114257802	47.3149833679199	690.2871704101559	33.1920013427734	-1.90399992465973	35.0960006713867	4.492000102996831	20.673999786377	20.7326679229736	4.12333345413208	955.0	172.0	5.0	81.00987243652341	480.0	32.0	42.0	470.0	farSouth
BESC-1092	12.0334997177124	16.605667114257802	47.3149833679199	690.2871704101559	33.1920013427734	-1.90399992465973	35.0960006713867	4.492000102996831	20.673999786377	20.7326679229736	4.12333345413208	955.0	172.0	5.0	81.00987243652341	480.0	32.0	42.0	470.0	farSouth
BESC-1093	12.0334997177124	16.605667114257802	47.3149833679199	690.2871704101559	33.1920013427734	-1.90399992465973	35.0960006713867	4.492000102996831	20.673999786377	20.7326679229736	4.12333345413208	955.0	172.0	5.0	81.00987243652341	480.0	32.0	42.0	470.0	farSouth
BESC-1094	12.3474998474121	16.9176654815674	47.4043579101562	698.2510375976559	33.8359985351562	-1.8519999980926498	35.6879997253418	4.67400026321411	21.0659999847412	21.113332748413104	4.28399991989136	927.0	170.0	5.0	81.7312545776367	469.0	30.0	40.0	460.0	farSouth
BESC-1095	11.7115001678467	16.4676666259766	47.8544311523438	669.912170410156	32.548000335693395	-1.8639999628066999	34.411998748779304	4.4593334197998	20.093334197998	20.2040004730225	4.07200002670288	947.0	169.0	5.0	80.86602783203121	477.0	31.0	42.0	466.0	farSouth
BESC-1096	11.7115001678467	16.4676666259766	47.8544311523438	669.912170410156	32.548000335693395	-1.8639999628066999	34.411998748779304	4.4593334197998	20.093334197998	20.2040004730225	4.07200002670288	947.0	169.0	5.0	80.86602783203121	477.0	31.0	42.0	466.0	farSouth
BESC-1097	12.425167083740199	16.9356670379639	47.57209777832029	689.8793334960941	33.923999786377	-1.6759999990463301	35.5999984741211	4.841333389282231	21.017999649047898	21.0979995727539	4.435333251953121	905.0	166.0	5.0	82.3878860473633	461.0	29.0	40.0	452.0	farSouth
BESC-1098	12.1265001296997	17.145000457763697	48.2088623046875	685.227600097656	33.6440010070801	-1.91999995708466	35.5639991760254	4.62266683578491	20.6653327941895	20.7719993591309	4.24133348464966	905.0	164.0	5.0	81.66668701171879	458.0	30.0	40.0	449.0	farSouth
BESC-1099	12.3036670684814	17.5226669311523	48.544620513915994	691.137329101562	34.1640014648438	-1.9319999217987098	36.096000671386705	4.73199987411499	20.885999679565398	21.035333633422898	4.33066654205322	893.0	163.0	5.0	81.56280517578121	452.0	30.0	40.0	443.0	farSouth
BESC-11	10.380167007446301	10.4563331604004	44.2016105651855	490.518157958984	24.3120002746582	0.656000018119812	23.6560001373291	4.97666645050049	16.308666229248	16.5693340301514	4.5560002326965305	1509.0	237.0	27.0	60.767784118652294	693.0	120.0	130.0	638.0	Columbia
BESC-110	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.260000228881804	0.755999982357025	24.503999710082997	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396.0	219.0	26.0	59.355411529540994	636.0	116.0	123.0	583.0	Columbia
BESC-1100	12.128833770752001	16.80299949646	48.5635833740234	652.0902099609381	33.6319999694824	-0.9679999947547909	34.5999984741211	5.21066665649414	20.1593341827393	20.5606670379639	4.71066665649414	971.0	171.0	5.0	81.4634094238281	497.0	32.0	43.0	478.0	farSouth
BESC-1101	12.162166595459	16.6016674041748	48.35624694824221	642.0968017578119	33.548000335693395	-0.7839999794960021	34.332000732421896	5.350666522979741	20.0520000457764	20.4726657867432	4.82999992370605	1009.0	181.0	5.0	82.56248474121091	522.0	32.0	44.0	501.0	farSouth
BESC-1102	12.050167083740199	16.2496662139893	48.402439117431605	623.341796875	33.0400009155273	-0.532000005245209	33.5720024108887	5.499333381652829	19.7000007629395	20.166667938232397	4.96600008010864	1069.0	192.0	5.0	82.0294189453125	551.0	34.0	46.0	526.0	farSouth
BESC-1103	12.050167083740199	16.2496662139893	48.402439117431605	623.341796875	33.0400009155273	-0.532000005245209	33.5720024108887	5.499333381652829	19.7000007629395	20.166667938232397	4.96600008010864	1069.0	192.0	5.0	82.0294189453125	551.0	34.0	46.0	526.0	farSouth
BESC-1104	11.970333099365199	10.480000495910598	57.2802810668945	297.86810302734403	21.983999252319304	3.68799996376038	18.2959995269775	8.88999938964844	15.376000404357901	15.7586669921875	8.49600028991699	1172.0	199.0	5.0	77.17640686035159	571.0	37.0	48.0	544.0	farSouth
BESC-1105	11.702500343322802	9.11966705322266	56.8699607849121	259.91339111328097	20.2080001831055	4.17199993133545	16.0359992980957	9.10866641998291	14.6646671295166	15.0640001296997	8.76666641235352	1241.0	215.0	4.0	79.97650146484379	617.0	34.0	46.0	588.0	farSouth
BESC-1106	12.090167045593299	9.50500011444092	54.31428527832029	288.103973388672	21.3320007324219	3.83200001716614	17.5	9.13333320617676	15.344667434692399	15.811333656311	8.77200031280518	1254.0	219.0	3.0	81.8041458129883	630.0	30.0	42.0	599.0	farSouth
BESC-1107	12.1164999008179	9.68900012969971	52.7493476867676	323.726440429688	21.9519996643066	3.5840001106262203	18.368000030517603	8.74600028991699	15.778666496276902	16.3026657104492	8.35799980163574	1343.0	237.0	3.0	83.5289306640625	682.0	28.0	43.0	648.0	farSouth
BESC-1108	12.1048336029053	10.837666511535598	52.9803810119629	356.563110351562	23.747999191284197	3.29200005531311	20.455999374389602	8.43200016021729	16.208665847778303	16.7273330688477	7.986666679382321	1355.0	241.0	3.0	83.6894302368164	691.0	29.0	43.0	659.0	farSouth
BESC-1109	12.1048336029053	10.837666511535598	52.9803810119629	356.563110351562	23.747999191284197	3.29200005531311	20.455999374389602	8.43200016021729	16.208665847778303	16.7273330688477	7.986666679382321	1355.0	241.0	3.0	83.6894302368164	691.0	29.0	43.0	659.0	farSouth
BESC-111	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.260000228881804	0.755999982357025	24.503999710082997	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396.0	219.0	26.0	59.355411529540994	636.0	116.0	123.0	583.0	Columbia
BESC-1111	11.9591665267944	11.3663330078125	52.6219139099121	379.28494262695295	24.611999511718803	3.01200008392334	21.599998474121104	8.07866668701172	16.3733329772949	16.902000427246097	7.61733341217041	1451.0	260.0	3.0	84.3795928955078	746.0	29.0	46.0	713.0	farSouth
BESC-1112	11.946666717529302	11.881333351135302	52.881134033203104	391.735595703125	25.3439998626709	2.87599992752075	22.4680004119873	7.979333400726321	16.521333694458	17.0699996948242	7.5	1471.0	264.0	3.0	84.2671585083008	756.0	31.0	47.0	723.0	farSouth
BESC-1113	9.84850025177002	16.7390003204346	48.6372604370117	664.248718261719	30.4600009918213	-3.95599985122681	34.4160003662109	2.13933324813843	18.1626663208008	18.1626663208008	2.13933324813843	998.0	187.0	5.0	80.0465927124023	495.0	33.0	33.0	495.0	farSouth
BESC-1114	10.2665004730225	17.3649997711182	49.37727355957029	664.0631103515619	31.1800003051758	-3.98799991607666	35.167999267578104	2.49200010299683	18.5673332214355	18.5673332214355	2.49200010299683	927.0	172.0	5.0	79.17535400390621	457.0	31.0	31.0	457.0	farSouth
BESC-1115	8.763500213623049	15.8996667861938	47.1688232421875	663.844787597656	29.0559997558594	-4.65199995040894	33.708000183105504	1.15333330631256	17.0993328094482	17.1333332061768	1.15333330631256	931.0	168.0	6.0	77.0286407470703	449.0	36.0	39.0	449.0	farSouth
BESC-1116	8.78649997711182	16.2776660919189	47.307796478271506	674.667053222656	29.395999908447298	-5.01200008392334	34.4080009460449	0.9680001139640809	17.2786655426025	17.2786655426025	0.9680001139640809	882.0	161.0	6.0	77.5730819702148	430.0	35.0	35.0	430.0	farSouth
BESC-1117	8.68883323669434	16.5423336029053	47.3070602416992	686.745056152344	29.559999465942397	-5.40799999237061	34.9679985046387	0.66400009393692	17.3173332214355	17.3173332214355	0.66400009393692	845.0	152.0	6.0	76.3362655639648	405.0	35.0	35.0	405.0	farSouth
BESC-1118	8.68883323669434	16.5423336029053	47.3070602416992	686.745056152344	29.559999465942397	-5.40799999237061	34.9679985046387	0.66400009393692	17.3173332214355	17.3173332214355	0.66400009393692	845.0	152.0	6.0	76.3362655639648	405.0	35.0	35.0	405.0	farSouth
BESC-1119	8.47633361816406	16.2513332366943	46.7583541870117	689.2227172851559	29.2360000610352	-5.51999998092651	34.7560005187988	0.434000015258789	17.1380004882812	17.1380004882812	0.434000015258789	896.0	163.0	6.0	77.542366027832	434.0	35.0	35.0	434.0	farSouth
BESC-112	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.260000228881804	0.755999982357025	24.503999710082997	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396.0	219.0	26.0	59.355411529540994	636.0	116.0	123.0	583.0	Columbia
BESC-1120	10.2665004730225	17.3649997711182	49.37727355957029	664.0631103515619	31.1800003051758	-3.98799991607666	35.167999267578104	2.49200010299683	18.5673332214355	18.5673332214355	2.49200010299683	927.0	172.0	5.0	79.17535400390621	457.0	31.0	31.0	457.0	farSouth
BESC-1121	10.003999710082999	17.3159999847412	49.0149459838867	662.605712890625	31.0	-4.32800006866455	35.3279991149902	2.2220001220703103	18.2706661224365	18.2706661224365	2.2220001220703103	967.0	181.0	5.0	80.0339660644531	480.0	31.0	31.0	480.0	farSouth
BESC-1122	9.90933322906494	17.3413333892822	49.008968353271506	662.038330078125	31.059999465942397	-4.32399988174438	35.3839988708496	2.18400001525879	18.177333831787102	18.177333831787102	2.18400001525879	907.0	168.0	5.0	78.95982360839841	447.0	31.0	31.0	447.0	farSouth
BESC-1123	9.12483310699463	16.4316673278809	47.861080169677706	658.967102050781	29.8600006103516	-4.47200012207031	34.332000732421896	1.5833333730697599	17.3626670837402	17.502666473388697	1.5833333730697599	921.0	169.0	6.0	77.3905563354492	449.0	36.0	37.0	449.0	farSouth
BESC-1124	9.350666999816891	16.5459995269775	47.8650779724121	660.0311279296881	30.2040004730225	-4.364000320434569	34.568000793456996	1.7286666631698602	17.5559997558594	17.7080001831055	1.7286666631698602	898.0	167.0	6.0	78.1920166015625	442.0	34.0	35.0	442.0	farSouth
BESC-1125	9.212666511535641	16.7180004119873	46.8081550598145	670.682067871094	30.3920001983643	-5.32399988174438	35.7159996032715	1.4453333616256698	17.4566669464111	17.8213329315186	1.4453333616256698	839.0	153.0	7.0	76.3435745239258	409.0	36.0	38.0	409.0	farSouth
BESC-1126	9.212666511535641	16.7180004119873	46.8081550598145	670.682067871094	30.3920001983643	-5.32399988174438	35.7159996032715	1.4453333616256698	17.4566669464111	17.8213329315186	1.4453333616256698	839.0	153.0	7.0	76.3435745239258	409.0	36.0	38.0	409.0	farSouth
BESC-1127	9.212666511535641	16.7180004119873	46.8081550598145	670.682067871094	30.3920001983643	-5.32399988174438	35.7159996032715	1.4453333616256698	17.4566669464111	17.8213329315186	1.4453333616256698	839.0	153.0	7.0	76.3435745239258	409.0	36.0	38.0	409.0	farSouth
BESC-1128	9.22350025177002	16.7210006713867	46.44206237792971	673.469299316406	30.4519996643066	-5.55200004577637	36.003997802734396	1.35533332824707	17.4619998931885	17.8406677246094	1.35533332824707	820.0	149.0	7.0	76.54820251464841	399.0	35.0	37.0	399.0	
BESC-1129	8.35499954223633	16.304000854492198	46.28662109375	666.6116943359381	29.1599998474121	-6.06400012969971	35.2239990234375	1.83933329582214	16.5380001068115	16.983333587646502	0.7353332638740541	818.0	146.0	8.0	74.6985092163086	392.0	39.0	41.0	392.0	farSouth
BESC-113	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.260000228881804	0.755999982357025	24.503999710082997	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396.0	219.0	26.0	59.355411529540994	636.0	116.0	123.0	583.0	Columbia
BESC-1130	5.8208332061767605	13.980999946594201	44.299747467040994	639.0263671875	24.7119998931885	-6.84800004959106	31.559999465942397	-1.04533326625824	13.7159996032715	14.3346662521362	-1.04533326625824	1079.0	188.0	10.0	72.9754257202148	509.0	53.0	55.0	509.0	farSouth
BESC-1131	5.8806667327880895	14.065999984741199	44.5352096557617	638.485595703125	24.760000228881804	-6.82399988174438	31.5839996337891	-1.0026665925979599	13.7740001678467	14.3706665039062	-1.0026665925979599	1112.0	196.0	10.0	73.8661193847656	529.0	53.0	55.0	529.0	farSouth
BESC-1132	7.3816666603088406	14.728666305542	44.992259979248	648.332214355469	26.836000442504897	-5.900000095367429	32.7360000610352	0.20399999618530298	15.309332847595199	15.903333663940401	0.20399999618530298	1148.0	206.0	8.0	76.8894500732422	553.0	45.0	48.0	553.0	farSouth
BESC-1133	7.3816666603088406	14.728666305542	44.992259979248	648.332214355469	26.836000442504897	-5.900000095367429	32.7360000610352	0.20399999618530298	15.309332847595199	15.903333663940401	0.20399999618530298	1148.0	206.0	8.0	76.8894500732422	553.0	45.0	48.0	553.0	farSouth
BESC-1134	10.3306665420532	14.697999954223599	46.418643951415994	620.438049316406	29.492000579834	-2.1719999313354497	31.664001464843803	3.6840000152587904	17.8939990997314	18.5380001068115	3.6840000152587904	1254.0	238.0	6.0	81.2129287719727	631.0	37.0	41.0	631.0	farSouth
BESC-1135	10.3306665420532	14.697999954223599	46.418643951415994	620.438049316406	29.492000579834	-2.1719999313354497	31.664001464843803	3.6840000152587904	17.8939990997314	18.5380001068115	3.6840000152587904	1254.0	238.0	6.0	81.2129287719727	631.0	37.0	41.0	631.0	farSouth
BESC-1136	10.3306665420532	14.697999954223599	46.418643951415994	620.438049316406	29.492000579834	-2.1719999313354497	31.664001464843803	3.6840000152587904	17.8939990997314	18.5380001068115	3.6840000152587904	1254.0	238.0	6.0	81.2129287719727	631.0	37.0	41.0	631.0	farSouth
BESC-1137	10.3306665420532	14.697999954223599	46.418643951415994	620.438049316406	29.492000579834	-2.1719999313354497	31.664001464843803	3.6840000152587904	17.8939990997314	18.5380001068115	3.6840000152587904	1254.0	238.0	6.0	81.2129287719727	631.0	37.0	41.0	631.0	farSouth
BESC-1138	8.21250057220459	14.744999885559098	45.5148773193359	640.628479003906	27.5960006713867	-4.800000190734861	32.3959999084473	1.2073333263397201	16.038667678833	16.6546669006348	1.2073333263397201	1162.0	213.0	8.0	78.1753311157227	569.0	43.0	46.0	569.0	farSouth
BESC-1139	8.21250057220459	14.744999885559098	45.5148773193359	640.628479003906	27.5960006713867	-4.800000190734861	32.3959999084473	1.2073333263397201	16.038667678833	16.6546669006348	1.2073333263397201	1162.0	213.0	8.0	78.1753311157227	569.0	43.0	46.0	569.0	farSouth
BESC-114	10.7731666564941	10.7243337631226	43.7656440734863	512.614929199219	25.260000228881804	0.755999982357025	24.503999710082997	5.09200000762939	17.0446662902832	17.1906661987305	4.69799995422363	1396.0	219.0	26.0	59.355411529540994	636.0	116.0	123.0	583.0	Columbia
BESC-1140	10.895000457763699	16.453332901001	46.4730911254883	697.137451171875	32.1720008850098	-3.2319998741149902	35.403999328613295	3.23666667938232	19.7466678619385	19.7466678619385	2.84666681289673	542.0	92.0	10.0	65.3212890625	264.0	42.0	42.0	243.0	farSouth
BESC-1141	10.895000457763699	16.453332901001	46.4730911254883	697.137451171875	32.1720008850098	-3.2319998741149902	35.403999328613295	3.23666667938232	19.7466678619385	19.7466678619385	2.84666681289673	542.0	92.0	10.0	65.3212890625	264.0	42.0	42.0	243.0	farSouth
BESC-1142	10.5906667709351	16.267999649047898	46.5385055541992	686.112976074219	31.676000595092802	-3.27999997138977	34.9560012817383	3.09066653251648	19.3439998626709	19.3439998626709	2.7126665115356405	581.0	100.0	10.0	66.4491348266602	285.0	44.0	44.0	263.0	farSouth
BESC-1143	11.0085000991821	16.6063327789307	47.107494354248	686.541931152344	32.3199996948242	-2.93199992179871	35.2519989013672	3.45000004768372	19.726665496826197	19.726665496826197	3.08200001716614	586.0	102.0	9.0	69.4865341186523	292.0	41.0	41.0	273.0	farSouth
BESC-1144	11.0085000991821	16.6063327789307	47.107494354248	686.541931152344	32.3199996948242	-2.93199992179871	35.2519989013672	3.45000004768372	19.726665496826197	19.726665496826197	3.08200001716614	586.0	102.0	9.0	69.4865341186523	292.0	41.0	41.0	273.0	farSouth
BESC-1145	10.934000015258801	16.589332580566403	47.648590087890604	673.34423828125	32.1040000915527	-2.71199989318848	34.8160018920898	3.58800005912781	19.3566665649414	19.480667114257802	3.14466667175293	634.0	111.0	9.0	71.4136962890625	319.0	41.0	42.0	299.0	farSouth
BESC-1146	10.999500274658198	16.4543323516846	47.4625968933105	667.989013671875	32.1119995117188	-2.55599999427795	34.667999267578104	3.68599987030029	19.3746662139893	19.478666305542	3.26866674423218	694.0	124.0	8.0	74.8396072387695	356.0	39.0	42.0	337.0	farSouth
BESC-1147	10.999500274658198	16.4543323516846	47.4625968933105	667.989013671875	32.1119995117188	-2.55599999427795	34.667999267578104	3.68599987030029	19.3746662139893	19.478666305542	3.26866674423218	694.0	124.0	8.0	74.8396072387695	356.0	39.0	42.0	337.0	farSouth
BESC-1148	10.2243337631226	16.1986675262451	47.885379791259794	651.248596191406	30.8920001983643	-2.9360001087188703	33.8279991149902	3.2266666889190696	18.3740005493164	18.5633335113525	2.75733327865601	721.0	127.0	9.0	71.6918563842773	361.0	44.0	46.0	339.0	
BESC-1149	10.895000457763699	16.453332901001	46.4730911254883	697.137451171875	32.1720008850098	-3.2319998741149902	35.403999328613295	3.23666667938232	19.7466678619385	19.7466678619385	2.84666681289673	542.0	92.0	10.0	65.3212890625	264.0	42.0	42.0	243.0	farSouth
