Geno	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32
BESC-1029	-0.0674715208507704	0.0162498958995897	-0.0240016259356496	0.00810673448784551	0.0071709832937647	-0.117114523522511	-0.0270273093283892	0.0262264573815154	-0.000776405263721537	0.0143656393615532	0.0343471582241753	0.0287822982718507	-0.0304239534306698	-0.0246142651112574	-0.0551611289463496	-0.0108952853186836	0.0241843369589643	0.0238934899687096	0.0201004002519984	-0.0452461921707289	0.00474857020079335	-0.063315180321891	0.00748595162869224	0.00950382325835709	-0.0152385335367403	0.00511574641363531	-0.00843757176471878	0.00216566483743302	0.0108551538197064	0.0116141280174075	0.0116848008066619	-0.0356186453230302
BESC-103	-0.00199271427346358	-0.0680379943475783	0.033717792556078	0.0489107562316713	0.0270952970401913	-0.00238743526406609	0.00977887754013359	0.0343641616153068	0.0258013225576993	0.00308088861020606	0.00395517137761131	0.00239665194478998	-0.00102014095837335	0.00153210441607586	-0.00636124481517991	-0.010440200249137	-0.00347525355043196	-0.0111346850527236	-0.0131133687059311	-0.00779408659633664	0.00692328743265149	-0.0127844995901211	0.0112225723792962	-0.00338523750147899	0.0442237689394959	-0.0187488696853174	0.0048797948276826	0.0042587508719637	1.92720136138009e-05	0.00653755336922752	0.00601855001541459	-0.00499768943264877
BESC-1030	-0.0664420458025012	0.0154981133148358	-0.0247275356377369	0.00904471860767932	0.00844044489273573	-0.109863599130547	-0.0306098585414407	0.0262657864308491	0.00180278364154044	0.0152425665762265	0.0310029101705792	0.0257959536976842	-0.0245093198144016	-0.0160344401373559	-0.0473559206888289	-0.00677600325560063	0.0161032417271751	0.0172891827205892	0.00716254821584986	-0.0410002428867719	0.0132110934319837	-0.057873966005201	0.0114803487546203	0.005841063029916	-0.013098720016962	0.0075228698253399	-0.00368806311637817	0.00145350933240316	0.0118168767268675	0.0139307688171116	0.00787329406564711	-0.0197150063038077
BESC-1031	-0.0661831821879993	0.0165466866955842	-0.0225460708140231	0.00518341064722435	0.000710959817570082	-0.11590271322384	-0.0357906158743648	0.0223356461519318	-0.00319034376316484	0.0155005008347597	0.0327799170281612	0.0250569614131246	-0.021848524881518	-0.0270389555717868	-0.0496128983095207	-0.00753417595462153	0.0270755426196557	0.0221524466681745	0.0144006731569115	-0.0407140919887183	0.00513659153694753	-0.0551155207342712	0.00879962450587868	-0.000322035209647828	-0.00634545719077807	0.00386612821273222	-0.0129102513683576	-0.00326318925330037	0.00753520949105744	0.0100070467783862	0.0156307765815255	-0.0234944879129492
BESC-1032	-0.0578772660669574	0.00127203147484868	-0.0387557322139422	0.00221665298182429	0.00228729365419143	-0.0763178619478422	-0.0200528595988231	0.0138540182542754	-0.000639503917697624	0.00759514288645062	0.0264665183718947	0.0186261902323472	-0.0271522692330699	-0.027903240520252	-0.0311718849418847	0.000967454548373099	0.000457827077709898	-0.00802758592509257	-0.0167984814469403	0.00734606127535642	0.00788747902105111	-0.0174176164598871	-0.00254922404676911	0.00589043875514799	-0.0040738664780827	0.0059463926762131	-0.000619059651289086	0.00714896809018502	0.00543609158434469	3.03201394787327e-05	-0.00513318499460409	-0.0184902373657413
BESC-1033	-0.0621485788870723	0.00703619379384595	-0.0352811277866957	0.00249003646219386	0.000288653701345655	-0.0883272087604101	-0.0265360864007628	0.0172339997210302	0.00013034230143264	0.0126437230900499	0.026501681434847	0.0179857242950485	-0.0307158918233542	-0.0216762098785536	-0.0399921646290436	0.00150646206302978	0.0148308766850242	0.00639778743816378	-0.00338785095576427	-0.0119643161191937	0.00163534400713224	-0.0347777504687452	0.00135298077087936	0.00230026466803722	-0.00226889435418017	0.0066089288409801	-0.00403118042865741	0.000262125550673045	0.00568872195861021	0.00140796635406417	0.00314150434028777	-0.0185038689682012
BESC-1034	-0.0617992064036636	0.0108044570394929	-0.0306028282845856	0.000999222757016173	0.00285006435003203	-0.087912595255873	-0.0249492937975129	0.013279569042639	0.000648693134390831	0.00814012485354753	0.0206941194503956	0.0193294359314934	-0.0215264252370931	-0.0140496252162812	-0.0276641085948352	-0.00478854113480063	0.00957240908459963	0.0113884459728521	-0.000231856108855979	-0.0173042187744853	0.00336106544756357	-0.0273528499111945	0.00220087336166855	0.00785067602286705	-0.00723391411301225	0.00974317948097054	0.00430174125359466	0.00248860910585015	0.00600143083906133	-0.005372522624073	0.00954617333175146	-0.0119048789320576
BESC-1035	-0.0619416821481092	0.0104670580995918	-0.0273114928982623	0.0061937387247679	0.00371570432602699	-0.0915367550746517	-0.0278631064653703	0.022945739811824	0.00010944270180066	0.0105526119293817	0.0325219234220768	0.0153836235485709	-0.0194274570123362	-0.025013059165782	-0.0378368810480343	-0.00081669315251503	0.0106904108020865	0.0071879870884429	-0.00259474126565804	-0.0116973428529699	0.0130850270368588	-0.027009978209184	0.00766152707769267	-0.000266737343083219	0.00274929731529818	0.00503098020891057	-0.00161725454149088	0.00807367685385737	0.00487884309967512	-0.00255287484479141	-0.000917524422521765	-0.0186566341441312
BESC-1036	-0.0666757383783468	0.0153007780061234	-0.0250947012574243	0.0100827217269974	0.00655017761447371	-0.113680850697073	-0.0307922849491466	0.0291444814706103	0.00251258446771668	0.0173037561666731	0.0366627828345926	0.0290553505860326	-0.024090486538123	-0.0208630195388662	-0.0485653529749981	-0.00992281968653613	0.0215525568100734	0.0157526965847982	0.0114067271861593	-0.0405547174123721	0.00642944383214446	-0.0591049908206434	0.00862855409036996	0.0103305877676736	-0.0157396448858609	0.00850567738752964	-0.00436858107062251	0.00433035246802206	0.0111315139320286	0.00569453409071969	0.0125175776181902	-0.0267112016602934
BESC-1037	-0.0678726701564824	0.0160165563104217	-0.0238221502315905	0.00813946961146002	0.00485073785854125	-0.114810042495873	-0.0295770003186636	0.0255438202999575	-0.00114906651545821	0.0119334379011233	0.0325340161071604	0.0320635380461457	-0.0352102150721453	-0.0224730192272266	-0.0466552592718992	-0.00546582407518423	0.0251614809646226	0.0262910067662348	0.0183351278198946	-0.0441708897042329	0.00155477154014109	-0.0625416207971073	0.00587952492496654	0.00877321444743199	-0.0128611462313883	0.00155582850092006	-0.00952509971183156	0.00722850905034942	0.0175403288909054	0.00826804839391521	0.0147189902461166	-0.0248338508889722
BESC-1038	-0.0663230973059764	0.0159425557664493	-0.0206185400311679	0.0082769429323963	0.00418034965862295	-0.100835054434163	-0.0230925279735683	0.0205706574024928	0.0027383118760917	0.0150998036458538	0.031243928481472	0.0227603862071078	-0.0232249584250668	-0.0183660056233723	-0.0400660805066165	-0.00923523931673836	0.0217203700786558	0.0136805977675215	0.0169883033948085	-0.0353239996008247	0.0135524404998923	-0.0458543246258795	-0.0106136530742177	-7.60353600676299e-05	-0.00109504235451883	-9.87135826815187e-05	-0.00994727297289168	0.00215542422086797	0.0103766090721308	0.0055037634606914	0.0117063767002834	-0.00924731514157435
